parada_id,maquina_id,hora_inicio_parada,hora_fim_parada,motivo_parada,data_registro
270,5,2022-03-22 07:11:00,2022-03-22 08:11:00,falha_eletrica,2022-03-22 07:11:00
271,3,2021-09-19 20:00:00,2021-09-19 22:00:00,falha_eletrica,2021-09-19 20:00:00
272,1,2023-02-28 03:14:00,2023-02-28 04:55:00,ajuste_operador,2023-02-28 03:14:00
273,4,2021-07-23 10:23:00,2021-07-23 11:15:00,falha_mecanica,2021-07-23 10:23:00
274,2,2024-05-04 20:43:00,2024-05-04 22:26:00,falha_mecanica,2024-05-04 20:43:00
275,3,2021-06-22 05:52:00,2021-06-22 07:15:00,manutencao_preventiva,2021-06-22 05:52:00
276,1,2024-11-11 15:44:00,2024-11-11 17:02:00,manutencao_preventiva,2024-11-11 15:44:00
277,5,2024-08-16 19:42:00,2024-08-16 20:31:00,falha_mecanica,2024-08-16 19:42:00
278,5,2022-12-07 01:29:00,2022-12-07 03:23:00,manutencao_preventiva,2022-12-07 01:29:00
279,5,2023-04-30 11:19:00,2023-04-30 11:51:00,ajuste_operador,2023-04-30 11:19:00
280,5,2021-01-19 16:54:00,2021-01-19 18:54:00,manutencao_preventiva,2021-01-19 16:54:00
281,4,2022-02-18 07:44:00,2022-02-18 09:10:00,falha_mecanica,2022-02-18 07:44:00
282,2,2024-07-04 19:15:00,2024-07-04 20:16:00,falha_mecanica,2024-07-04 19:15:00
283,1,2025-12-27 02:23:00,2025-12-27 04:00:00,ajuste_operador,2025-12-27 02:23:00
284,1,2022-12-20 02:10:00,2022-12-20 03:51:00,falha_mecanica,2022-12-20 02:10:00
285,3,2023-06-12 05:52:00,2023-06-12 07:12:00,ajuste_operador,2023-06-12 05:52:00
286,1,2025-10-04 12:42:00,2025-10-04 13:09:00,falha_eletrica,2025-10-04 12:42:00
287,4,2021-05-30 17:01:00,2021-05-30 17:57:00,manutencao_preventiva,2021-05-30 17:01:00
288,5,2025-10-17 22:04:00,2025-10-17 23:52:00,falha_eletrica,2025-10-17 22:04:00
289,2,2024-11-30 15:31:00,2024-11-30 16:09:00,manutencao_preventiva,2024-11-30 15:31:00
290,3,2024-06-07 14:44:00,2024-06-07 16:06:00,falha_eletrica,2024-06-07 14:44:00
291,3,2024-02-20 12:21:00,2024-02-20 14:21:00,falha_eletrica,2024-02-20 12:21:00
292,2,2023-07-22 18:48:00,2023-07-22 19:32:00,falha_mecanica,2023-07-22 18:48:00
293,1,2022-07-14 00:07:00,2022-07-14 00:12:00,falha_mecanica,2022-07-14 00:07:00
294,4,2021-03-31 05:37:00,2021-03-31 07:04:00,falha_mecanica,2021-03-31 05:37:00
295,2,2025-09-30 06:03:00,2025-09-30 07:12:00,falha_mecanica,2025-09-30 06:03:00
296,4,2023-03-24 01:49:00,2023-03-24 02:01:00,ajuste_operador,2023-03-24 01:49:00
297,3,2024-04-30 14:56:00,2024-04-30 15:36:00,manutencao_preventiva,2024-04-30 14:56:00
298,3,2024-07-11 04:54:00,2024-07-11 05:09:00,falha_mecanica,2024-07-11 04:54:00
299,5,2021-06-24 22:17:00,2021-06-24 22:41:00,manutencao_preventiva,2021-06-24 22:17:00
300,1,2021-12-21 02:08:00,2021-12-21 03:45:00,manutencao_preventiva,2021-12-21 02:08:00
301,3,2023-08-29 15:37:00,2023-08-29 17:23:00,falha_mecanica,2023-08-29 15:37:00
302,3,2021-02-06 05:14:00,2021-02-06 05:41:00,manutencao_preventiva,2021-02-06 05:14:00
303,2,2023-05-10 14:23:00,2023-05-10 15:28:00,manutencao_preventiva,2023-05-10 14:23:00
304,2,2022-09-18 19:13:00,2022-09-18 21:07:00,ajuste_operador,2022-09-18 19:13:00
305,2,2021-06-14 12:46:00,2021-06-14 14:37:00,ajuste_operador,2021-06-14 12:46:00
306,4,2025-12-05 23:03:00,2025-12-06 00:48:00,falha_mecanica,2025-12-05 23:03:00
307,2,2024-07-21 19:59:00,2024-07-21 20:05:00,falha_eletrica,2024-07-21 19:59:00
308,2,2021-02-18 05:34:00,2021-02-18 07:26:00,ajuste_operador,2021-02-18 05:34:00
309,4,2023-08-23 01:17:00,2023-08-23 02:24:00,ajuste_operador,2023-08-23 01:17:00
310,4,2024-12-31 05:53:00,2024-12-31 06:08:00,falha_eletrica,2024-12-31 05:53:00
311,1,2025-06-24 00:05:00,2025-06-24 01:28:00,falha_eletrica,2025-06-24 00:05:00
312,5,2024-10-13 15:47:00,2024-10-13 16:50:00,falha_mecanica,2024-10-13 15:47:00
313,5,2023-10-27 01:35:00,2023-10-27 03:29:00,falha_eletrica,2023-10-27 01:35:00
314,2,2023-04-12 13:32:00,2023-04-12 14:52:00,falha_eletrica,2023-04-12 13:32:00
315,1,2022-01-17 03:58:00,2022-01-17 05:50:00,falha_mecanica,2022-01-17 03:58:00
316,4,2024-02-07 08:43:00,2024-02-07 09:37:00,falha_eletrica,2024-02-07 08:43:00
317,2,2024-03-17 14:50:00,2024-03-17 15:20:00,ajuste_operador,2024-03-17 14:50:00
318,5,2022-10-21 23:51:00,2022-10-22 00:38:00,ajuste_operador,2022-10-21 23:51:00
319,4,2021-09-26 14:37:00,2021-09-26 16:15:00,manutencao_preventiva,2021-09-26 14:37:00
320,4,2022-12-06 00:23:00,2022-12-06 00:57:00,falha_eletrica,2022-12-06 00:23:00
321,1,2024-05-06 19:42:00,2024-05-06 21:24:00,falha_mecanica,2024-05-06 19:42:00
322,2,2025-10-18 04:37:00,2025-10-18 06:18:00,falha_eletrica,2025-10-18 04:37:00
323,5,2024-08-24 01:49:00,2024-08-24 03:05:00,falha_eletrica,2024-08-24 01:49:00
324,4,2023-08-10 18:18:00,2023-08-10 18:41:00,falha_mecanica,2023-08-10 18:18:00
325,1,2022-01-22 20:13:00,2022-01-22 21:02:00,falha_eletrica,2022-01-22 20:13:00
326,4,2025-03-19 03:23:00,2025-03-19 04:58:00,ajuste_operador,2025-03-19 03:23:00
327,2,2022-07-12 20:14:00,2022-07-12 22:01:00,ajuste_operador,2022-07-12 20:14:00
328,2,2025-12-17 19:21:00,2025-12-17 20:58:00,falha_mecanica,2025-12-17 19:21:00
329,4,2023-12-25 21:32:00,2023-12-25 23:19:00,falha_mecanica,2023-12-25 21:32:00
330,4,2023-10-20 04:55:00,2023-10-20 06:04:00,falha_mecanica,2023-10-20 04:55:00
331,3,2021-05-15 19:31:00,2021-05-15 19:50:00,falha_mecanica,2021-05-15 19:31:00
332,4,2021-10-11 16:17:00,2021-10-11 16:24:00,falha_eletrica,2021-10-11 16:17:00
333,5,2024-02-15 20:27:00,2024-02-15 21:49:00,falha_eletrica,2024-02-15 20:27:00
334,4,2021-07-21 07:45:00,2021-07-21 08:05:00,falha_eletrica,2021-07-21 07:45:00
335,1,2024-05-18 20:29:00,2024-05-18 20:46:00,manutencao_preventiva,2024-05-18 20:29:00
336,3,2021-09-30 17:35:00,2021-09-30 19:20:00,falha_eletrica,2021-09-30 17:35:00
337,3,2021-05-05 20:29:00,2021-05-05 22:01:00,falha_mecanica,2021-05-05 20:29:00
338,3,2023-12-21 23:22:00,2023-12-22 01:00:00,manutencao_preventiva,2023-12-21 23:22:00
339,1,2024-03-29 04:52:00,2024-03-29 05:28:00,ajuste_operador,2024-03-29 04:52:00
340,3,2024-09-13 00:11:00,2024-09-13 02:09:00,falha_mecanica,2024-09-13 00:11:00
341,2,2021-01-19 21:32:00,2021-01-19 22:40:00,falha_eletrica,2021-01-19 21:32:00
342,5,2024-11-26 00:02:00,2024-11-26 00:55:00,falha_eletrica,2024-11-26 00:02:00
343,4,2022-06-03 18:40:00,2022-06-03 19:24:00,ajuste_operador,2022-06-03 18:40:00
344,5,2023-04-30 12:40:00,2023-04-30 13:08:00,ajuste_operador,2023-04-30 12:40:00
345,4,2022-05-24 22:33:00,2022-05-24 22:59:00,falha_mecanica,2022-05-24 22:33:00
346,3,2025-08-21 09:43:00,2025-08-21 10:45:00,ajuste_operador,2025-08-21 09:43:00
347,2,2021-08-05 02:01:00,2021-08-05 03:00:00,manutencao_preventiva,2021-08-05 02:01:00
348,2,2023-03-19 21:47:00,2023-03-19 22:51:00,ajuste_operador,2023-03-19 21:47:00
349,4,2021-09-01 07:29:00,2021-09-01 09:06:00,ajuste_operador,2021-09-01 07:29:00
350,2,2022-10-07 13:29:00,2022-10-07 15:16:00,manutencao_preventiva,2022-10-07 13:29:00
351,4,2025-10-16 02:50:00,2025-10-16 04:35:00,manutencao_preventiva,2025-10-16 02:50:00
352,3,2021-03-30 21:31:00,2021-03-30 22:29:00,manutencao_preventiva,2021-03-30 21:31:00
353,2,2023-07-14 04:54:00,2023-07-14 06:04:00,ajuste_operador,2023-07-14 04:54:00
354,3,2024-10-06 16:52:00,2024-10-06 18:24:00,ajuste_operador,2024-10-06 16:52:00
355,5,2022-06-01 17:14:00,2022-06-01 17:31:00,ajuste_operador,2022-06-01 17:14:00
356,5,2022-12-18 10:08:00,2022-12-18 11:01:00,falha_mecanica,2022-12-18 10:08:00
357,1,2024-04-28 21:31:00,2024-04-28 21:56:00,ajuste_operador,2024-04-28 21:31:00
358,4,2023-09-09 23:09:00,2023-09-10 00:56:00,falha_mecanica,2023-09-09 23:09:00
359,5,2025-11-14 22:52:00,2025-11-15 00:30:00,falha_eletrica,2025-11-14 22:52:00
360,5,2024-12-01 14:05:00,2024-12-01 15:31:00,falha_mecanica,2024-12-01 14:05:00
361,5,2023-08-13 10:45:00,2023-08-13 11:13:00,falha_mecanica,2023-08-13 10:45:00
362,5,2024-11-11 00:25:00,2024-11-11 02:03:00,falha_mecanica,2024-11-11 00:25:00
363,1,2023-07-28 17:50:00,2023-07-28 18:49:00,manutencao_preventiva,2023-07-28 17:50:00
364,5,2025-01-28 10:57:00,2025-01-28 11:32:00,falha_eletrica,2025-01-28 10:57:00
365,3,2021-06-06 06:46:00,2021-06-06 08:40:00,falha_mecanica,2021-06-06 06:46:00
366,1,2024-07-16 02:19:00,2024-07-16 02:57:00,manutencao_preventiva,2024-07-16 02:19:00
367,4,2025-06-17 15:43:00,2025-06-17 16:32:00,falha_eletrica,2025-06-17 15:43:00
368,2,2023-11-19 00:43:00,2023-11-19 01:56:00,falha_eletrica,2023-11-19 00:43:00
369,5,2023-01-16 21:08:00,2023-01-16 22:55:00,ajuste_operador,2023-01-16 21:08:00
370,3,2025-05-11 02:37:00,2025-05-11 02:52:00,manutencao_preventiva,2025-05-11 02:37:00
371,2,2025-07-10 17:36:00,2025-07-10 18:34:00,falha_mecanica,2025-07-10 17:36:00
372,4,2024-09-29 12:06:00,2024-09-29 13:50:00,manutencao_preventiva,2024-09-29 12:06:00
373,2,2021-01-01 09:41:00,2021-01-01 11:14:00,manutencao_preventiva,2021-01-01 09:41:00
374,1,2023-01-22 07:47:00,2023-01-22 08:57:00,falha_eletrica,2023-01-22 07:47:00
375,3,2022-04-08 10:49:00,2022-04-08 11:15:00,ajuste_operador,2022-04-08 10:49:00
376,3,2022-03-11 06:00:00,2022-03-11 06:52:00,falha_eletrica,2022-03-11 06:00:00
377,2,2024-02-21 23:37:00,2024-02-22 00:47:00,falha_mecanica,2024-02-21 23:37:00
378,1,2025-12-08 00:01:00,2025-12-08 01:36:00,manutencao_preventiva,2025-12-08 00:01:00
379,1,2023-05-14 18:09:00,2023-05-14 18:58:00,manutencao_preventiva,2023-05-14 18:09:00
380,1,2024-06-02 19:50:00,2024-06-02 21:22:00,falha_mecanica,2024-06-02 19:50:00
381,4,2023-09-27 04:23:00,2023-09-27 05:12:00,ajuste_operador,2023-09-27 04:23:00
382,4,2022-08-04 18:31:00,2022-08-04 18:57:00,manutencao_preventiva,2022-08-04 18:31:00
383,4,2022-07-15 13:29:00,2022-07-15 14:12:00,ajuste_operador,2022-07-15 13:29:00
384,1,2022-07-17 15:23:00,2022-07-17 17:22:00,falha_eletrica,2022-07-17 15:23:00
385,4,2025-12-19 00:49:00,2025-12-19 02:32:00,manutencao_preventiva,2025-12-19 00:49:00
386,4,2023-12-23 23:13:00,2023-12-23 23:26:00,manutencao_preventiva,2023-12-23 23:13:00
387,1,2025-09-29 05:58:00,2025-09-29 06:10:00,ajuste_operador,2025-09-29 05:58:00
388,2,2021-10-20 12:38:00,2021-10-20 13:47:00,falha_eletrica,2021-10-20 12:38:00
389,3,2021-02-26 12:05:00,2021-02-26 12:28:00,falha_eletrica,2021-02-26 12:05:00
390,1,2024-08-27 01:24:00,2024-08-27 02:01:00,ajuste_operador,2024-08-27 01:24:00
391,1,2024-12-27 17:37:00,2024-12-27 19:08:00,falha_eletrica,2024-12-27 17:37:00
392,4,2025-02-25 03:49:00,2025-02-25 04:07:00,falha_mecanica,2025-02-25 03:49:00
393,1,2022-05-05 01:02:00,2022-05-05 02:54:00,manutencao_preventiva,2022-05-05 01:02:00
394,2,2022-03-05 06:19:00,2022-03-05 07:59:00,manutencao_preventiva,2022-03-05 06:19:00
395,3,2025-09-13 20:58:00,2025-09-13 22:24:00,ajuste_operador,2025-09-13 20:58:00
396,1,2023-03-31 16:11:00,2023-03-31 17:53:00,manutencao_preventiva,2023-03-31 16:11:00
397,2,2022-11-26 01:44:00,2022-11-26 02:24:00,manutencao_preventiva,2022-11-26 01:44:00
398,4,2022-01-24 14:52:00,2022-01-24 15:08:00,manutencao_preventiva,2022-01-24 14:52:00
399,4,2021-07-08 10:12:00,2021-07-08 11:07:00,ajuste_operador,2021-07-08 10:12:00
400,2,2022-02-28 13:38:00,2022-02-28 14:52:00,ajuste_operador,2022-02-28 13:38:00
401,5,2021-11-18 08:59:00,2021-11-18 10:15:00,manutencao_preventiva,2021-11-18 08:59:00
402,3,2023-04-23 13:16:00,2023-04-23 14:40:00,manutencao_preventiva,2023-04-23 13:16:00
403,1,2024-08-05 23:26:00,2024-08-06 00:47:00,falha_mecanica,2024-08-05 23:26:00
404,5,2024-02-12 23:58:00,2024-02-13 00:36:00,manutencao_preventiva,2024-02-12 23:58:00
405,3,2025-04-06 16:04:00,2025-04-06 17:56:00,falha_mecanica,2025-04-06 16:04:00
406,4,2022-03-24 10:07:00,2022-03-24 10:14:00,falha_mecanica,2022-03-24 10:07:00
407,2,2024-04-09 03:32:00,2024-04-09 05:28:00,falha_eletrica,2024-04-09 03:32:00
408,3,2025-08-03 21:47:00,2025-08-03 22:49:00,falha_eletrica,2025-08-03 21:47:00
409,5,2021-02-08 08:23:00,2021-02-08 09:03:00,falha_mecanica,2021-02-08 08:23:00
410,3,2021-05-07 16:59:00,2021-05-07 17:48:00,manutencao_preventiva,2021-05-07 16:59:00
411,5,2022-05-31 00:57:00,2022-05-31 01:09:00,falha_eletrica,2022-05-31 00:57:00
412,2,2022-10-12 04:05:00,2022-10-12 05:14:00,falha_mecanica,2022-10-12 04:05:00
413,5,2022-10-17 05:50:00,2022-10-17 07:09:00,falha_mecanica,2022-10-17 05:50:00
414,4,2025-12-23 08:30:00,2025-12-23 09:38:00,falha_eletrica,2025-12-23 08:30:00
415,4,2025-04-04 10:08:00,2025-04-04 12:06:00,falha_mecanica,2025-04-04 10:08:00
416,3,2025-03-16 16:33:00,2025-03-16 18:20:00,falha_eletrica,2025-03-16 16:33:00
417,3,2023-11-22 14:42:00,2023-11-22 16:12:00,manutencao_preventiva,2023-11-22 14:42:00
418,1,2023-06-19 14:05:00,2023-06-19 14:15:00,falha_eletrica,2023-06-19 14:05:00
419,3,2023-04-16 16:28:00,2023-04-16 16:34:00,manutencao_preventiva,2023-04-16 16:28:00
420,3,2022-05-24 05:43:00,2022-05-24 06:37:00,ajuste_operador,2022-05-24 05:43:00
421,3,2025-05-19 05:55:00,2025-05-19 07:26:00,manutencao_preventiva,2025-05-19 05:55:00
422,1,2023-06-08 16:38:00,2023-06-08 17:01:00,falha_eletrica,2023-06-08 16:38:00
423,3,2024-10-31 00:11:00,2024-10-31 01:51:00,falha_eletrica,2024-10-31 00:11:00
424,2,2025-03-18 15:02:00,2025-03-18 16:06:00,manutencao_preventiva,2025-03-18 15:02:00
425,4,2024-04-28 06:45:00,2024-04-28 08:28:00,ajuste_operador,2024-04-28 06:45:00
426,1,2025-11-04 00:22:00,2025-11-04 02:19:00,manutencao_preventiva,2025-11-04 00:22:00
427,5,2022-08-20 19:42:00,2022-08-20 20:17:00,ajuste_operador,2022-08-20 19:42:00
428,3,2023-02-25 00:33:00,2023-02-25 01:35:00,ajuste_operador,2023-02-25 00:33:00
429,3,2022-03-11 02:04:00,2022-03-11 03:56:00,manutencao_preventiva,2022-03-11 02:04:00
430,4,2023-06-30 01:04:00,2023-06-30 02:21:00,falha_mecanica,2023-06-30 01:04:00
431,4,2021-08-24 04:06:00,2021-08-24 05:41:00,manutencao_preventiva,2021-08-24 04:06:00
432,3,2021-09-25 22:02:00,2021-09-25 23:44:00,falha_eletrica,2021-09-25 22:02:00
433,1,2022-04-11 05:27:00,2022-04-11 06:23:00,falha_eletrica,2022-04-11 05:27:00
434,4,2025-12-20 10:41:00,2025-12-20 12:33:00,falha_mecanica,2025-12-20 10:41:00
435,1,2024-11-21 23:43:00,2024-11-22 00:43:00,manutencao_preventiva,2024-11-21 23:43:00
436,5,2021-11-02 04:01:00,2021-11-02 04:55:00,falha_mecanica,2021-11-02 04:01:00
437,2,2022-10-11 05:11:00,2022-10-11 05:18:00,manutencao_preventiva,2022-10-11 05:11:00
438,3,2023-11-08 06:43:00,2023-11-08 08:00:00,ajuste_operador,2023-11-08 06:43:00
439,2,2024-09-09 05:59:00,2024-09-09 07:21:00,falha_eletrica,2024-09-09 05:59:00
440,5,2023-09-19 22:32:00,2023-09-19 23:37:00,ajuste_operador,2023-09-19 22:32:00
441,1,2022-10-28 03:24:00,2022-10-28 04:55:00,ajuste_operador,2022-10-28 03:24:00
442,4,2023-02-28 12:17:00,2023-02-28 13:47:00,manutencao_preventiva,2023-02-28 12:17:00
443,1,2025-12-31 23:56:00,2026-01-01 00:24:00,ajuste_operador,2025-12-31 23:56:00
444,4,2022-10-16 11:56:00,2022-10-16 12:07:00,falha_eletrica,2022-10-16 11:56:00
445,2,2025-11-01 08:34:00,2025-11-01 10:01:00,falha_mecanica,2025-11-01 08:34:00
446,1,2022-08-27 21:00:00,2022-08-27 21:54:00,ajuste_operador,2022-08-27 21:00:00
447,2,2024-02-15 20:06:00,2024-02-15 21:53:00,falha_mecanica,2024-02-15 20:06:00
448,1,2022-02-16 14:36:00,2022-02-16 16:22:00,falha_mecanica,2022-02-16 14:36:00
449,3,2022-12-09 12:17:00,2022-12-09 14:05:00,falha_eletrica,2022-12-09 12:17:00
450,1,2024-09-23 01:54:00,2024-09-23 03:18:00,falha_eletrica,2024-09-23 01:54:00
451,1,2024-02-07 06:13:00,2024-02-07 06:43:00,manutencao_preventiva,2024-02-07 06:13:00
452,5,2022-05-22 17:15:00,2022-05-22 18:54:00,falha_eletrica,2022-05-22 17:15:00
453,1,2022-03-01 09:13:00,2022-03-01 09:53:00,ajuste_operador,2022-03-01 09:13:00
454,2,2025-10-04 19:45:00,2025-10-04 21:39:00,falha_mecanica,2025-10-04 19:45:00
455,5,2023-10-12 17:42:00,2023-10-12 18:39:00,falha_eletrica,2023-10-12 17:42:00
456,2,2023-12-21 05:31:00,2023-12-21 07:18:00,ajuste_operador,2023-12-21 05:31:00
457,3,2021-09-11 20:06:00,2021-09-11 20:48:00,falha_eletrica,2021-09-11 20:06:00
458,4,2021-09-21 16:50:00,2021-09-21 17:58:00,falha_eletrica,2021-09-21 16:50:00
459,5,2022-03-11 23:28:00,2022-03-12 00:29:00,falha_mecanica,2022-03-11 23:28:00
460,1,2023-06-23 13:52:00,2023-06-23 15:34:00,ajuste_operador,2023-06-23 13:52:00
461,5,2022-05-11 14:24:00,2022-05-11 15:41:00,falha_mecanica,2022-05-11 14:24:00
462,5,2023-08-01 17:48:00,2023-08-01 19:25:00,manutencao_preventiva,2023-08-01 17:48:00
463,4,2022-11-19 08:54:00,2022-11-19 09:38:00,manutencao_preventiva,2022-11-19 08:54:00
464,4,2023-04-21 11:18:00,2023-04-21 12:16:00,falha_mecanica,2023-04-21 11:18:00
465,5,2021-01-15 15:16:00,2021-01-15 17:01:00,manutencao_preventiva,2021-01-15 15:16:00
466,2,2022-12-20 23:57:00,2022-12-21 01:12:00,ajuste_operador,2022-12-20 23:57:00
467,3,2024-02-29 03:53:00,2024-02-29 05:14:00,ajuste_operador,2024-02-29 03:53:00
468,4,2025-02-21 12:57:00,2025-02-21 14:30:00,falha_mecanica,2025-02-21 12:57:00
469,3,2025-02-13 23:28:00,2025-02-14 01:06:00,falha_mecanica,2025-02-13 23:28:00
470,4,2021-12-23 07:21:00,2021-12-23 08:19:00,manutencao_preventiva,2021-12-23 07:21:00
471,5,2021-02-07 09:15:00,2021-02-07 10:30:00,ajuste_operador,2021-02-07 09:15:00
472,4,2024-07-31 09:05:00,2024-07-31 10:53:00,falha_mecanica,2024-07-31 09:05:00
473,5,2025-07-14 15:37:00,2025-07-14 16:12:00,ajuste_operador,2025-07-14 15:37:00
474,1,2023-05-21 13:36:00,2023-05-21 14:41:00,falha_eletrica,2023-05-21 13:36:00
475,1,2025-11-02 00:42:00,2025-11-02 01:36:00,manutencao_preventiva,2025-11-02 00:42:00
476,5,2021-08-17 00:46:00,2021-08-17 02:08:00,ajuste_operador,2021-08-17 00:46:00
477,2,2025-08-29 06:32:00,2025-08-29 07:47:00,falha_eletrica,2025-08-29 06:32:00
478,1,2023-03-05 12:12:00,2023-03-05 14:04:00,falha_eletrica,2023-03-05 12:12:00
479,2,2022-10-09 00:26:00,2022-10-09 00:31:00,ajuste_operador,2022-10-09 00:26:00
480,3,2023-06-05 18:30:00,2023-06-05 19:43:00,falha_eletrica,2023-06-05 18:30:00
481,1,2025-05-29 18:46:00,2025-05-29 19:44:00,falha_mecanica,2025-05-29 18:46:00
482,2,2022-01-06 19:49:00,2022-01-06 21:42:00,ajuste_operador,2022-01-06 19:49:00
483,5,2025-04-16 16:57:00,2025-04-16 18:39:00,manutencao_preventiva,2025-04-16 16:57:00
484,2,2025-11-03 13:44:00,2025-11-03 14:36:00,manutencao_preventiva,2025-11-03 13:44:00
485,2,2023-06-28 08:50:00,2023-06-28 09:19:00,falha_mecanica,2023-06-28 08:50:00
486,2,2024-03-15 07:21:00,2024-03-15 09:04:00,ajuste_operador,2024-03-15 07:21:00
487,3,2024-10-02 07:30:00,2024-10-02 07:47:00,falha_mecanica,2024-10-02 07:30:00
488,4,2025-08-18 22:23:00,2025-08-18 22:57:00,ajuste_operador,2025-08-18 22:23:00
489,1,2024-12-17 15:08:00,2024-12-17 15:21:00,falha_eletrica,2024-12-17 15:08:00
490,2,2022-06-25 18:59:00,2022-06-25 19:11:00,manutencao_preventiva,2022-06-25 18:59:00
491,4,2024-04-04 10:06:00,2024-04-04 10:11:00,ajuste_operador,2024-04-04 10:06:00
492,1,2025-01-29 00:47:00,2025-01-29 01:46:00,falha_eletrica,2025-01-29 00:47:00
493,5,2022-09-17 23:56:00,2022-09-18 01:27:00,falha_mecanica,2022-09-17 23:56:00
494,5,2022-11-24 18:27:00,2022-11-24 19:06:00,ajuste_operador,2022-11-24 18:27:00
495,3,2025-06-30 20:05:00,2025-06-30 21:58:00,manutencao_preventiva,2025-06-30 20:05:00
496,2,2021-01-17 17:41:00,2021-01-17 18:34:00,falha_mecanica,2021-01-17 17:41:00
497,4,2022-05-18 08:17:00,2022-05-18 09:20:00,falha_mecanica,2022-05-18 08:17:00
498,5,2023-09-12 06:38:00,2023-09-12 08:07:00,falha_eletrica,2023-09-12 06:38:00
499,2,2023-02-27 06:55:00,2023-02-27 08:00:00,falha_mecanica,2023-02-27 06:55:00
500,4,2024-03-28 05:15:00,2024-03-28 05:47:00,falha_mecanica,2024-03-28 05:15:00
501,1,2021-07-31 07:56:00,2021-07-31 08:59:00,falha_mecanica,2021-07-31 07:56:00
502,2,2022-01-15 03:54:00,2022-01-15 04:28:00,manutencao_preventiva,2022-01-15 03:54:00
503,3,2024-03-01 13:09:00,2024-03-01 14:39:00,ajuste_operador,2024-03-01 13:09:00
504,1,2022-09-02 05:23:00,2022-09-02 07:22:00,falha_eletrica,2022-09-02 05:23:00
505,5,2025-05-19 23:24:00,2025-05-20 01:04:00,falha_mecanica,2025-05-19 23:24:00
506,5,2023-03-12 23:45:00,2023-03-13 00:59:00,falha_eletrica,2023-03-12 23:45:00
507,2,2021-03-15 11:00:00,2021-03-15 11:45:00,falha_mecanica,2021-03-15 11:00:00
508,2,2024-06-09 07:17:00,2024-06-09 09:16:00,manutencao_preventiva,2024-06-09 07:17:00
509,3,2024-06-30 17:56:00,2024-06-30 18:12:00,ajuste_operador,2024-06-30 17:56:00
510,1,2021-01-14 01:03:00,2021-01-14 01:39:00,falha_eletrica,2021-01-14 01:03:00
511,4,2021-07-18 13:35:00,2021-07-18 14:01:00,manutencao_preventiva,2021-07-18 13:35:00
512,1,2025-12-07 11:05:00,2025-12-07 11:55:00,falha_mecanica,2025-12-07 11:05:00
513,4,2024-11-16 09:53:00,2024-11-16 10:23:00,manutencao_preventiva,2024-11-16 09:53:00
514,3,2024-08-20 06:43:00,2024-08-20 07:32:00,manutencao_preventiva,2024-08-20 06:43:00
515,3,2024-05-30 08:36:00,2024-05-30 09:24:00,falha_eletrica,2024-05-30 08:36:00
516,5,2022-07-19 08:26:00,2022-07-19 10:07:00,ajuste_operador,2022-07-19 08:26:00
517,3,2025-10-20 09:43:00,2025-10-20 11:01:00,falha_eletrica,2025-10-20 09:43:00
518,3,2025-08-22 17:33:00,2025-08-22 17:50:00,falha_eletrica,2025-08-22 17:33:00
519,1,2021-04-23 20:16:00,2021-04-23 21:50:00,falha_eletrica,2021-04-23 20:16:00
520,1,2024-06-20 12:10:00,2024-06-20 13:53:00,ajuste_operador,2024-06-20 12:10:00
521,2,2021-10-29 06:58:00,2021-10-29 08:02:00,manutencao_preventiva,2021-10-29 06:58:00
522,2,2025-10-12 10:28:00,2025-10-12 12:01:00,ajuste_operador,2025-10-12 10:28:00
523,1,2022-12-26 23:42:00,2022-12-27 00:37:00,manutencao_preventiva,2022-12-26 23:42:00
524,1,2024-06-02 22:20:00,2024-06-03 00:10:00,manutencao_preventiva,2024-06-02 22:20:00
525,3,2021-10-11 06:03:00,2021-10-11 06:58:00,falha_eletrica,2021-10-11 06:03:00
526,2,2022-05-05 09:08:00,2022-05-05 09:17:00,ajuste_operador,2022-05-05 09:08:00
527,5,2024-08-30 21:56:00,2024-08-30 23:46:00,ajuste_operador,2024-08-30 21:56:00
528,4,2025-12-14 01:07:00,2025-12-14 02:50:00,manutencao_preventiva,2025-12-14 01:07:00
529,2,2025-07-20 14:47:00,2025-07-20 15:20:00,falha_mecanica,2025-07-20 14:47:00
530,1,2023-04-17 21:50:00,2023-04-17 23:44:00,falha_mecanica,2023-04-17 21:50:00
531,2,2021-04-15 05:38:00,2021-04-15 05:45:00,ajuste_operador,2021-04-15 05:38:00
532,4,2023-07-12 15:13:00,2023-07-12 15:48:00,ajuste_operador,2023-07-12 15:13:00
533,2,2021-05-14 20:27:00,2021-05-14 22:11:00,ajuste_operador,2021-05-14 20:27:00
534,2,2025-06-09 17:30:00,2025-06-09 18:58:00,falha_mecanica,2025-06-09 17:30:00
535,3,2023-02-17 22:49:00,2023-02-17 23:41:00,ajuste_operador,2023-02-17 22:49:00
536,4,2022-11-12 23:17:00,2022-11-13 00:20:00,ajuste_operador,2022-11-12 23:17:00
537,2,2025-06-08 05:36:00,2025-06-08 07:15:00,ajuste_operador,2025-06-08 05:36:00
538,1,2025-05-14 19:48:00,2025-05-14 20:43:00,falha_mecanica,2025-05-14 19:48:00
539,2,2023-04-28 01:47:00,2023-04-28 02:57:00,manutencao_preventiva,2023-04-28 01:47:00
540,5,2024-04-18 14:35:00,2024-04-18 15:15:00,falha_mecanica,2024-04-18 14:35:00
